timestamp,lighting_energy_kwh,appliance_energy_kwh,hvac_energy_kwh,occupancy_factor,outdoor_temperature,total_energy_kwh,cumulative_energy_kwh,hour,day_of_week,is_weekend,is_peak_hour
2025-12-31 19:00:00,0.19088646901633471,1.276085201365214,0.34917180473181086,0.9,21.37266175297705,1.8161434751133596,1.8161434751133596,19,2,False,True
2025-12-31 20:00:00,0.2,1.2945627497000713,0.6119459218582158,0.9,20.016720600881136,2.106508671558287,3.9226521466716466,20,2,False,True
2025-12-31 21:00:00,0.14278546986374085,0.3917890129553753,0.628358316314454,0.9,19.673729270522887,1.16293279913357,5.085584945805216,21,2,False,True
2025-12-31 22:00:00,0.16863266176792366,0.3357343767548615,0.9174822335285548,0.9,17.40824296946375,1.42184927205134,6.507434217856556,22,2,False,True
2025-12-31 23:00:00,0.15963105738398714,0.23513789752378078,0.45,0.9,14.035966619204537,0.8447689549077679,7.352203172764324,23,2,False,False
2026-01-01 00:00:00,0.0,0.28085421978896874,0.3456734373137393,0.0,16.574896046482795,0.6265276571027081,7.9787308298670325,0,3,False,False
2026-01-01 01:00:00,0.0,0.23850078221170765,0.43347334121949865,0.0,14.12115248303613,0.6719741234312063,8.65070495329824,1,3,False,False
2026-01-01 02:00:00,0.0,0.16290621447359954,0.2324361734868192,0.0,18.723340748774866,0.39534238796041876,9.046047341258658,2,3,False,False
2026-01-01 03:00:00,0.0,0.19759802073202257,0.16067445458554394,0.0,20.569900549639332,0.3582724753175665,9.404319816576225,3,3,False,False
2026-01-01 04:00:00,0.0,0.19575582960944132,0.0,0.0,23.978475103858607,0.19575582960944132,9.600075646185665,4,3,False,False
2026-01-01 05:00:00,0.0,0.3664093988024486,0.0,0.0,22.360536981411613,0.3664093988024486,9.966485044988113,5,3,False,False
2026-01-01 06:00:00,0.053231133462774305,0.1664381227200534,0.0,0.8,24.821367394599132,0.2196692561828277,10.18615430117094,6,3,False,True
2026-01-01 07:00:00,0.04644231986648278,0.8677369736981404,0.7517905039420324,0.8,29.095517099173247,1.6659697975066554,11.852124098677596,7,3,False,True
2026-01-01 08:00:00,0.04223862084917852,0.9902657988468908,0.9884621017833476,0.8,30.14092844731898,2.020966521479417,13.873090620157013,8,3,False,True
2026-01-01 09:00:00,0.015120690641525075,1.0409029629200477,1.2524923596881967,0.3,31.87036084354115,2.3085160132497693,16.181606633406783,9,3,False,True
2026-01-01 10:00:00,0.0204197372271464,0.4347251959494399,1.0979457193886553,0.3,30.756285755641944,1.5530906525652415,17.734697285972025,10,3,False,True
2026-01-01 11:00:00,0.020810672381946803,0.23261865369425966,1.4715095161090146,0.3,33.7376186497125,1.724938842185221,19.459636128157246,11,3,False,False
2026-01-01 12:00:00,0.020796535589106307,0.8439294831951825,0.9522029932990922,0.3,30.532111454238965,1.816929012083381,21.276565140240628,12,3,False,False
2026-01-01 13:00:00,0.017289605899675833,0.9605257300320198,1.2462120709711622,0.3,32.16004878084954,2.2240274069028576,23.500592547143484,13,3,False,False
2026-01-01 14:00:00,0.022346873587054113,0.7356222795216859,1.4646788699867945,0.3,33.782017228429225,2.2226480230955348,25.723240570239017,14,3,False,False
2026-01-01 15:00:00,0.01833106863551651,0.21007202726268545,1.0163133220491423,0.3,30.360796940832746,1.2447164179473442,26.967956988186362,15,3,False,False
2026-01-01 16:00:00,0.0161078497058925,0.4483175999338615,0.6649141862732572,0.3,28.170400778370883,1.1293396359130112,28.097296624099375,16,3,False,False
2026-01-01 17:00:00,0.018376377563409377,0.3782853019511853,0.47801169035431207,0.3,26.97783373158431,0.8746733698689068,28.971969993968283,17,3,False,False
2026-01-01 18:00:00,0.04949856532833625,1.1944314804181089,0.5397158768546654,0.9,20.178483668590406,1.7836459226011105,30.755615916569393,18,3,False,True
2026-01-01 19:00:00,0.15654841230987193,1.1959330047898893,0.27529415003949864,0.9,26.118007643195636,1.6277755671392597,32.38339148370865,19,3,False,True
2026-01-01 20:00:00,0.17696947273924252,1.345444932558593,0.853667592950228,0.9,18.181146453906205,2.376081998248064,34.75947348195671,20,3,False,True
2026-01-01 21:00:00,0.16374279061539054,0.3637022547904372,0.5920494008532025,0.9,19.74054673974098,1.1194944462590302,35.878967928215744,21,3,False,True
2026-01-01 22:00:00,0.17348781872049912,0.3990286696264802,0.7575169519535718,0.9,18.57094417792614,1.3300334403005512,37.2090013685163,22,3,False,True
2026-01-01 23:00:00,0.2,1.66288943258367,0.31180503156608946,0.9,16.615374350423803,2.1746944641497596,39.383695832666056,23,3,False,False
2026-01-02 00:00:00,0.0,0.2876753179663665,0.16276011644742752,0.0,19.90922806669923,0.45043543441379397,39.83413126707985,0,4,False,False
2026-01-02 01:00:00,0.0,0.20973042184744284,0.18255138466239976,0.0,20.208429617311506,0.39228180650984257,40.22641307358969,1,4,False,False
