timestamp,hour,days_since_cleaning,solar_irradiance,temperature_c,ldr_raw,ldr_lux,expected_power_kw,actual_power_kw,power_loss_kw,efficiency_ratio,dust_percentage,revenue_loss_per_hour,needs_cleaning,cumulative_power_loss_kwh,cumulative_revenue_loss
2025-12-28 06:01:45.680050,6,0.0,0.13526978581752339,23.76728089949799,138,135.2697858175234,0.2840665502167991,0.2776686833759408,0.006397866840858302,0.9774775775747779,2.87252667357491,0.03838720104514981,False,0.0005331555700715251,0.003198933420429151
2025-12-28 06:06:45.680050,6,0.02412274087376234,0.15545657186054557,24.54877946110753,159,155.45657186054558,0.3264588009071457,0.3426457751511988,-0.01618697424405313,1.04958351313879,0.0,-0.09712184546431879,False,-0.0008157589502662358,-0.004894553701597415
2025-12-28 06:11:45.680050,6,0.0,0.21722619499874898,23.79831627666628,222,217.22619499874898,0.45617500949737283,0.43588642529947164,0.020288584197901194,0.9555245601457744,1.5204197449423194,0.12173150518740716,False,0.0008749563995588636,0.005249738397353182
2025-12-28 06:16:45.680050,6,1.2936914596811573,0.040498990317054354,25.154544576772572,41,40.49899031705436,0.08498216122297235,0.11629183890471678,-0.03130967768174443,1.0,9.207416192912895,-0.1878580660904666,False,-0.0017341834072531724,-0.010405100443519034
2025-12-28 06:21:45.680050,6,0.0,0.11004729891240432,22.660572688998617,112,110.04729891240432,0.23109932771604905,0.22764501718163288,0.003454310534416166,0.9850527019331685,10.038167737324041,0.020725863206496997,False,-0.001446324196051825,-0.008677945176310951
2025-12-28 06:26:45.680050,6,0.0,0.031910926313786836,22.809987551204042,32,31.910926313786835,0.06701294525895235,0.07248211141328931,-0.005469166154336957,1.0,6.60760365000747,-0.032814996926021744,False,-0.0019020880422465716,-0.01141252825347943
2025-12-28 06:31:45.680050,6,0.0,0.16173001738550005,24.224626412876543,165,161.73001738550005,0.33963303650955007,0.3545697373455688,-0.014936700836018724,1.0439789397095318,0.0,-0.08962020501611234,False,-0.0031468131119147986,-0.018880878671488792
2025-12-28 06:36:45.680050,6,0.0,0.1316588465794208,24.441401560030393,134,131.6588465794208,0.2764835778167837,0.2681037252804712,0.00837985253631246,0.9696913190921397,0.0,0.05027911521787476,False,-0.0024484920672220934,-0.01469095240333256
2025-12-28 06:41:45.680050,6,0.0,0.14718547964850948,25.96829096103601,150,147.18547964850947,0.30759306438170614,0.24737850994848845,0.06021455443321769,0.8042395573702055,5.995706276020105,0.3612873265993061,False,0.00256938746887938,0.01541632481327628
2025-12-28 06:46:45.680050,6,0.0,0.146189253956102,25.401528868033132,149,146.189253956102,0.3063810916483884,0.25317278882571875,0.05320830282266964,0.8263329419697577,7.749603386148676,0.31924981693601784,False,0.00700341270410185,0.0420204762246111
2025-12-28 06:51:45.680050,6,1.6749381165225807,0.11558321688822057,25.772093146478273,118,115.58321688822056,0.24178772486438643,0.22230465592840565,0.019483068935980785,0.9194207689951654,2.250028149946399,0.11689841361588471,False,0.008627001782100248,0.05176201069260149
2025-12-28 06:56:45.680050,6,0.0,0.06378501466956883,21.857124976936205,65,63.78501466956883,0.13394853080609453,0.11026481203075109,0.02368371877534345,0.823187916785528,1.281089631432586,0.1421023126520607,False,0.010600645013378868,0.06360387008027321
2025-12-28 07:01:45.680050,7,0.0,0.3289529420841998,25.06626650209715,336,328.9529420841998,0.7398988858801515,0.7022267451815863,0.03767214069856517,0.9490847446624385,9.051035390959687,0.22603284419139102,False,0.013739990071592632,0.0824399404295558
2025-12-28 07:06:45.680050,7,0.0,0.23172193721047238,24.838645237517746,237,231.7219372104724,0.5213743587235629,0.5517740942563025,-0.03039973553273967,1.0583069248115016,1.8950688226670456,-0.18239841319643801,False,0.01120667877719766,0.06724007266318596
2025-12-28 07:11:45.680050,7,0.0,0.3366445410700759,24.704804512061045,344,336.6445410700759,0.7574502174076707,0.7486365670133214,0.008813650394349337,0.9883640532515608,1.6337614453128366,0.05288190236609602,False,0.011941149643393437,0.07164689786036063
2025-12-28 07:16:45.680050,7,0.16112678644475825,0.17829343081324822,25.08474576968983,182,178.29343081324822,0.4009902361720282,0.3892639846700653,0.011726251501962937,0.9707567655165242,0.0,0.07035750901177762,False,0.012918337268557015,0.0775100236113421
2025-12-28 07:21:45.680050,7,1.1504295566822518,0.272809822937086,24.74779223826384,279,272.809822937086,0.6138221016084435,0.5672985200707777,0.04652358153766578,0.9242067344662948,12.018200732018068,0.2791414892259947,False,0.01679530239669583,0.10077181438017499
2025-12-28 07:26:45.680050,7,0.0,0.2617330051656813,25.119173195321824,267,261.73300516568133,0.5885483565891317,0.6035826872914649,-0.015034330702333176,1.0255447671104938,0.0,-0.09020598421399906,False,0.015542441504834734,0.0932546490290084
2025-12-28 07:31:45.680050,7,0.0,0.2796639359295917,24.39409365543496,286,279.66393592959173,0.6292438558415814,0.6231741569010558,0.006069698940525559,0.9903539798057978,0.0,0.03641819364315335,False,0.016048249749878528,0.09628949849927117
2025-12-28 07:36:45.680050,7,0.0,0.22802994448973338,26.18397038161331,233,228.02994448973337,0.5100300922224364,0.5412700700937871,-0.031239977871350688,1.0612512444809359,0.0,-0.18743986722810413,False,0.013444918260599306,0.08066950956359584
2025-12-28 07:41:45.680050,7,0.5718701357247542,0.21180566893136743,23.862633036320624,216,211.80566893136742,0.4765627550955767,0.4326199844822964,0.043942770613280335,0.9077922683981726,11.0009196729875,0.263656623679682,False,0.017106815811706,0.10264089487023599
2025-12-28 07:46:45.680050,7,0.0,0.1832375711054026,26.01335414395049,187,183.2375711054026,0.4101955837770761,0.3701845925623673,0.0400109912147088,0.9024587470048115,4.233838247102572,0.2400659472882528,False,0.0204410650795984,0.12264639047759039
2025-12-28 07:51:45.680050,7,0.0,0.3433174466566121,26.183771433829687,351,343.3174466566121,0.7678921493838937,0.7936786368665572,-0.025786487482663434,1.0335808713545942,0.0,-0.1547189248959806,False,0.01829219112270978,0.10975314673625867
2025-12-28 07:56:45.680050,7,0.0,0.30410599647899994,24.760154487314473,311,304.10599647899994,0.6842384920777499,0.6143799293723121,0.06985856270543778,0.8979031967445938,6.913494846218779,0.41915137623262666,False,0.024113738014829595,0.14468242808897758
