timestamp,lighting_energy_kwh,appliance_energy_kwh,hvac_energy_kwh,occupancy_factor,outdoor_temperature,total_energy_kwh,cumulative_energy_kwh,hour,day_of_week,is_weekend,is_peak_hour,temperature,humidity,cloud_cover,wind_speed,solar_radiation_proxy,carbon_intensity,renewable_percentage,grid_price_per_kwh,ldr_lux,current_a,power_w,indoor_temperature_c,indoor_humidity_pct,energy_cost,carbon_footprint
2025-12-27 22:00:00,0.12950987155958144,0.3389344448678381,1.293963197510794,0.7,15.98265937367541,1.7624075139382134,1.7624075139382134,22,5,True,True,18.471882731127625,77.30082152400222,93.46668762539342,6.1978405025527445,0.0,504.8027686479216,49.199538558679734,5.548285043970579,592.5792327397423,4.496583644914204,1034.2142383302669,22.233333333333334,62.25833333333333,9.778339250964759,0.8896681925219105
2025-12-27 23:00:00,0.1652921617528566,0.19789077837372235,0.45,0.7,12.625595157113466,0.8131829401265789,2.575590454064792,23,5,True,False,15.736632792843027,87.22022893695583,12.151955658812929,5.391413489734023,0.0,464.37571911989636,55.93738014668395,5.649795024363799,608.1748967359596,4.427902869292537,1018.4176599372836,21.808333333333334,66.88333333333334,4.594316929024671,0.37762241259731166
2025-12-28 00:00:00,0.0,0.23879805573192836,0.3743105260800626,0.0,16.12954342509752,0.613108581811991,3.188699035876783,0,6,True,False,19.643634032764595,87.79966180413741,9.044329133956426,1.8248367141179527,0.0,426.8122232158953,62.19796279735078,4.793869742376663,584.7472771074316,0.8423543428568908,193.7414988570849,21.766666666666666,69.40833333333333,2.9391626791399705,0.2616822368759205
2025-12-28 01:00:00,0.0,0.453995544572219,0.40490276632715066,0.0,15.19939067265273,0.8588983108993697,4.047597346776152,1,6,True,False,19.293118349680583,77.33176604677992,27.257495930722875,2.4201122110856614,0.0,408.3499971203207,65.27500047994654,5.162191158791669,564.2830176574661,0.9536574361259488,219.34121030896821,21.891666666666666,71.35000000000001,4.433797266825825,0.350731122782406
2025-12-28 02:00:00,0.0,0.1418694335195785,0.15849158314241513,0.0,20.711081024571662,0.30036101666199366,4.347958363438146,2,6,True,False,19.0586377287073,79.95048789335493,20.81350848241393,2.9369051742104952,0.0,488.03321560417186,51.99446406597136,6.378839461914337,610.853892116449,1.0512059211211937,241.77736185787452,22.133333333333336,72.71666666666667,1.915954705904235,0.14658615280369103
2025-12-28 03:00:00,0.0,0.24658351379204094,0.3539710345336515,0.0,16.41191413796475,0.6005545483256924,4.948512911763838,3,6,True,False,17.8355983751979,88.89175356119188,36.79842031250088,1.25448804030319,0.0,438.5613340734364,60.23977765442727,5.62345190321138,623.6748729900817,0.938445163230425,215.84238754299778,22.441666666666666,75.35833333333333,3.3771896177643654,0.2633800038975857
2025-12-28 04:00:00,0.0,0.19664855024131378,0.17784548811253323,0.0,20.56580981083841,0.374494038353847,5.323006950117684,4,6,True,False,17.093818102519354,86.50169810514932,48.391284700903185,4.110349057261176,0.0,483.6809193084677,52.71984678192205,6.312149708132694,679.6421431644243,1.1052847321795964,254.2154884013072,23.166666666666668,74.925,2.363862434892669,0.18113562074652928
2025-12-28 05:00:00,0.0,0.2046160767794739,0.1280968135645977,0.0,21.212182129414234,0.3327128903440716,5.655719840461756,5,6,True,False,26.351871636245356,70.05253535984036,57.320291709231626,2.536302698976732,0.0,458.7313160459291,56.87811399234515,5.33386836893414,753.4384747913203,1.0124130645469742,232.85500484580405,23.758333333333336,76.73333333333333,1.7746467617428965,0.15262582205298086
2025-12-28 06:00:00,0.0,0.14692702001657718,0.0,0.0,25.787209908454706,0.14692702001657718,5.802646860478333,6,6,True,True,22.946403816325205,75.19859442962411,61.82720936702467,0.8659511672421161,0.3817279063297533,526.2723215655955,45.62127973906742,5.245083503932646,875.3427494536414,3.0106562680636877,692.4509416546481,24.358333333333334,74.22500000000001,0.7706444889709306,0.07732362392483878
2025-12-28 07:00:00,0.040104497461494935,0.8722900759470672,0.558522247337759,0.7,27.97789954397105,1.470916820746321,7.273563681224655,7,6,True,True,27.212634721641532,69.95141128013557,59.15780158316524,2.4502414625087647,0.40842198416834763,521.0561462893963,46.49064228510061,5.9699852219016005,470.781675547484,3.0610555789951337,704.0427831688808,24.608333333333334,75.55,8.781351682502022,0.7664302501303287
2025-12-28 08:00:00,0.04708159459485574,0.9866429467593172,0.7230543804186061,0.7,28.71651671315743,1.7567789217727792,9.030342602997434,8,6,True,True,29.575254121112327,60.055709623683946,50.47794839601801,5.236134478083102,0.4952205160398199,583.0619580771877,36.156340320468715,6.898639093284591,595.6031616377255,2.983360506599194,686.1729165178148,25.516666666666666,70.28333333333333,12.119383748000047,1.024310958037567
2025-12-28 09:00:00,0.04555878838991678,0.9619151762968042,0.8868015144496538,0.7,30.326224406565647,1.894275479136375,10.92461808213381,9,6,True,True,27.35825321532266,63.105163917001086,40.32050693572859,4.188727361557609,0.5967949306427142,528.1009678833741,45.31650535277099,6.66048753587859,727.25264291662,3.0316655835566113,697.2830842180206,25.65833333333333,67.75,12.61679821830827,1.0003687139696618
2025-12-28 10:00:00,0.04179509545456489,0.2941984700126739,1.2178278076413465,0.7,32.60999591946972,1.5538213731085853,12.478439455242395,10,6,True,True,30.304816008695852,54.23296798205714,29.11526704572821,4.015127947079008,0.7088473295427178,548.9121613034126,41.84797311609789,6.3823161913809905,913.2208454284013,1.8698464390312834,430.06468097719517,26.03333333333333,65.97500000000001,9.916979308104766,0.8529114481924698
2025-12-28 11:00:00,0.03486674494608898,0.10010711095270237,1.0596625124900627,0.7,30.84709806198112,1.1946363683888541,13.67307582363125,11,6,True,False,32.16737422108097,56.168985571930186,33.3862672808845,1.9367153086547124,0.6661373271911549,483.1204100411916,52.813264993134744,5.5436861547230425,976.0068938821164,1.7843722994691251,410.4056288778988,26.849999999999998,61.4,6.6226890953659066,0.5771532121461432
2025-12-28 12:00:00,0.04475004393128973,0.8590916099740075,0.762084395791009,0.7,29.072369385451196,1.665926049696306,15.339001873327556,12,6,True,False,30.77684651525865,55.42058859613543,28.667646763261843,2.952863774341784,0.7133235323673816,400.0255317349112,66.6624113775148,4.620564791501134,984.1662089658879,2.0406439212978924,469.34810189851527,26.525000000000002,60.24166666666667,7.69751925047132,0.6664129538608049
2025-12-28 13:00:00,0.0406107068243977,0.9386324096935469,1.348245628748909,0.7,32.90731589174244,2.327488745266854,17.66649061859441,13,6,True,False,32.95273919026339,50.696162069586364,38.73939691655733,3.7327136696554777,0.6126060308344267,385.042647811403,69.1595586980995,4.509838015906713,872.2746735238184,1.8887422738449893,434.41072298434756,26.5,57.699999999999996,10.496597224999473,0.8961824292287894
2025-12-28 14:00:00,0.04227711352777367,0.8028508873280443,0.8542267944310805,0.7,29.883111094017764,1.6993547952868986,19.365845413881306,14,6,True,False,32.067177077506045,53.20266594687439,40.94442942498438,4.411986657786246,0.5905557057501563,452.9077317157011,57.84871138071648,6.314420533840081,784.5237952268457,2.0052629098376547,461.2104692626606,26.116666666666664,55.25833333333333,10.730440813639198,0.7696509257135888
2025-12-28 15:00:00,0.03449204938206432,0.12133173855396603,1.135141212574921,0.7,31.540092414433392,1.2909650005109512,20.656810414392258,15,6,True,False,31.88106621806899,47.193721378924906,46.42308527345646,4.668491565660353,0.5357691472654355,477.6479827765954,53.72533620390077,5.331962130871967,565.752043342031,2.137901546035813,491.7173555882369,25.766666666666666,55.5,6.883376495005502,0.6166268283292423
2025-12-28 16:00:00,0.04972937906471818,0.22853874414921924,1.0418124691804782,0.7,30.390435891704968,1.3200805923944157,21.976891006786673,16,6,True,False,26.099311721913946,69.63373437973745,41.03400921681328,4.135538240595508,0.5896599078318672,457.9602205883444,57.00662990194261,4.66124390348767,431.9865884007522,2.099960374579139,482.9908861532019,25.349999999999998,53.699999999999996,6.153217613410862,0.6045443992873389
2025-12-28 17:00:00,0.042528338281547264,0.22015463514447828,0.6002774106359322,0.7,28.046731364828055,0.8629603840619577,22.83985139084863,17,6,True,False,26.807079329938492,72.3880519572165,39.750139293634625,3.255726256663222,0.6024986070636538,563.3685271358283,39.438578810695276,6.607521071539738,289.3806118907051,2.0403610756738417,469.28304740498356,24.583333333333332,55.28333333333333,5.702028921593411,0.48616472054555393
2025-12-28 18:00:00,0.041792241755152525,1.098264357807542,0.0,0.7,22.506690985985568,1.1400565995626946,23.979907990411323,18,6,True,True,26.233621557975894,68.06569909975984,45.77697344211616,4.793288096078687,0.5422302655788385,560.511590186731,39.914734968878165,6.417851557936712,756.3335416452263,4.496516593419506,1034.1988164864865,23.849999999999998,56.15,7.316714023639469,0.6390149375237631
2025-12-28 19:00:00,0.1404087076472519,1.1322360030200311,0.0,0.7,25.607654748082894,1.2726447106672831,25.252552701078606,19,6,True,True,23.704291143449456,79.03178264412354,49.96219284832916,3.8272166966865973,0.0,572.1435894398683,37.97606842668863,6.972322224759794,703.9722046012066,4.5494059450952316,1046.3633673719032,23.383333333333336,56.40833333333333,8.873289000408496,0.728135512842842
2025-12-28 20:00:00,0.16196687469728266,1.1616568098548843,0.0,0.7,23.937324340360355,1.323623684552167,26.576176385630774,20,6,True,True,17.97712842461602,87.62628898589435,54.99168688146577,4.860398975042727,0.0,592.4805383445794,34.586576942570105,7.816112948573473,639.4145462502016,4.446795362437482,1022.7629333606207,22.90833333333333,57.51666666666667,10.345592219866722,0.7842212731891036
2025-12-28 21:00:00,0.14461187097394076,0.47890637436084704,1.086960064839686,0.7,16.88868093755053,1.7104783101744738,28.286654695805247,21,6,True,True,17.589932406528455,86.88848006779885,46.58203591002723,4.522686582032732,0.0,567.06165149738,38.82305808377,6.981349451043498,596.7188512856454,4.670217426877422,1074.150008181807,22.425,61.31666666666666,11.941446811758373,0.969946655417985
