timestamp,lighting_energy_kwh,appliance_energy_kwh,hvac_energy_kwh,occupancy_factor,outdoor_temperature,total_energy_kwh,cumulative_energy_kwh,hour,day_of_week,is_weekend,is_peak_hour,temperature,humidity,cloud_cover,wind_speed,solar_radiation_proxy,carbon_intensity,renewable_percentage,grid_price_per_kwh,ldr_lux,current_a,power_w,indoor_temperature_c,indoor_humidity_pct,energy_cost,carbon_footprint
2025-12-27 10:00:00,0.03519345395271431,0.3906725575622148,1.4276199926729272,0.7,33.369355398387825,1.8534860041878563,1.8534860041878563,10,5,True,True,30.67092686709702,53.46895003332801,14.397395472305718,4.240444857487483,0.8560260452769428,530.7264118411499,44.87893135980835,6.550270601513782,918.729135690589,1.9608565516263197,450.99700687405357,26.183333333333334,65.46666666666667,12.140834883548965,0.9836939764004116
2025-12-27 11:00:00,0.04344501744030573,0.1187905665152257,1.0537443202160552,0.7,31.13931744812724,1.2159799041715866,3.069465908359443,11,5,True,False,34.96889046912123,52.117743836356304,13.107438657914,4.1843698672413066,0.8689256134208599,472.976327252441,54.50394545792649,5.912534096317748,964.8929062615485,1.9621893380277005,451.3035477463711,26.34166666666667,62.69166666666666,7.189522643851694,0.5751297090878522
2025-12-27 12:00:00,0.042279778317442125,0.8146387672761584,1.3145231268219182,0.7,32.87929863630152,2.1714416724155186,5.240907580774961,12,5,True,False,31.44256556102881,52.01338568410695,17.20407105255701,3.531962563473979,0.8279592894744299,438.8529102995626,60.19118161673956,5.837273679337066,982.8603059163273,1.9251694109027693,442.788964507637,26.84166666666667,57.65,12.675299320606767,0.9529434974852997
2025-12-27 13:00:00,0.04489455109981968,0.5551093275928499,1.354027997452054,0.7,32.88904490804075,1.9540318761447235,7.194939456919685,13,5,True,False,31.254375240635888,62.78576005297059,35.6760999562829,3.923682686082195,0.6432390004371711,369.59464020567833,71.73422663238695,4.480765629081011,897.1182727257407,2.081194460484886,478.67472591152386,26.400000000000002,57.949999999999996,8.75555886875796,0.7221997082141357
2025-12-27 14:00:00,0.04128673367468455,0.7910774428598564,0.5619657496780052,0.7,27.713882884054442,1.3943299262125461,8.589269383132232,14,5,True,False,28.386469515226608,57.67498519066471,19.950621606695854,3.7243365579099823,0.8004937839330415,387.46934452790805,68.75510924534866,4.8189952991420215,761.9544550458128,1.9544841191452005,449.5313474033962,26.5,56.699999999999996,6.719269359871301,0.5402601025652217
2025-12-27 15:00:00,0.044352423653230055,0.09891009895347555,1.08953755491899,0.7,31.23860093340349,1.2328000775256958,9.822069460657927,15,5,True,False,27.69554780219349,63.384163640733746,7.226672091372196,4.204058318837374,0.927733279086278,449.81967496210774,58.36338750631538,5.281332808316458,596.4741158614405,1.9643264248128276,451.7950777069504,25.958333333333332,54.0,6.51082749553153,0.5545377301658697
2025-12-27 16:00:00,0.041016574950731036,0.254107773313153,0.9513380825811754,0.7,30.431616727096475,1.2464624308450594,11.068531891502985,16,5,True,False,29.218149519707183,62.692634668871584,5.0028281305613085,4.160645696768657,0.9499717186943869,418.46459183177427,63.58923469470429,5.740513933439537,426.5934713973667,1.9537462282011813,449.36163248627173,25.308333333333334,53.00833333333333,7.155334951774979,0.5216003923572189
2025-12-27 17:00:00,0.04053450843289899,0.2047727297417476,0.0,0.7,25.88969566114596,0.24530723817464659,11.313839129677632,17,5,True,False,25.61063221258393,67.22709999328,4.247680630792064,3.606518783455128,0.9575231936920794,467.2595186663326,55.456746888944565,6.102578780032615,276.1980599223694,2.0650414231803094,474.9595273314712,25.083333333333332,54.34166666666667,1.4970067462730048,0.11462214203485277
2025-12-27 18:00:00,0.04373072718033467,1.3129874979283118,0.0,0.7,25.706804912272617,1.3567182251086465,12.670557354786279,18,5,True,True,27.467087504282595,58.25117474485843,87.48540534748795,3.434139073537798,0.12514594652512046,556.9116827467725,40.51471954220458,6.893712265519264,764.3338070792651,4.519741998064769,1039.5406595548968,24.183333333333334,53.958333333333336,9.352825069285002,0.7555722297584708
2025-12-27 19:00:00,0.1755749117926282,1.4171574737702484,0.0,0.7,24.705549283737476,1.5927323855628766,14.263289740349155,19,5,True,True,22.09625170714388,73.68478786892325,96.07180413529416,3.875890220641716,0.0,547.702892118677,42.0495179802205,6.150959764406893,677.3636832635186,4.48373389540895,1031.2587959440584,23.71666666666667,56.49166666666667,9.79683281906506,0.8723441339438673
2025-12-27 20:00:00,0.1299389681894138,1.3564355038075906,0.9187395441348074,0.7,18.161346116265584,2.4051140161318116,16.668403756480966,20,5,True,True,24.064490548005566,70.89641007911769,89.07409587441869,5.307441254721992,0.0,558.0775119099281,40.32041468167864,6.12193479115876,630.568642781019,4.441827945832159,1021.6204275413967,22.891666666666666,57.85,14.723951172060909,1.3422400459825363
2025-12-27 21:00:00,0.1448475986655768,0.3775359708397799,0.8256841435723757,0.7,18.62155751526755,1.3480677130777323,18.0164714695587,21,5,True,True,17.567111619935574,85.4711302144556,84.17793309736413,3.6091111882554756,0.0,521.4461199252303,46.425646679128285,6.157586935268869,610.0158747988777,4.413158535266285,1015.0264631112454,22.491666666666664,59.35,8.300844137905226,0.7029446783808622
2025-12-27 22:00:00,0.12593559290189055,0.2975479042955868,1.2706171195867033,0.7,15.598282124020614,1.6941006167841808,19.71057208634288,22,5,True,True,20.39121958488594,82.14160831015816,94.8815199011444,4.636942570326686,0.0,566.4826426523231,38.91955955794615,6.860934527334256,605.3212593597169,4.538188357647734,1043.7833222589788,21.875,63.93333333333334,11.623113414472844,0.9596785943148332
2025-12-27 23:00:00,0.13351440329471953,0.36746082319366885,0.26676031913357207,0.7,18.27536820382758,0.7677355456219606,20.47830763196484,23,5,True,False,20.720575704785887,81.20867885471934,95.24735815174452,3.1914663270685644,0.0,422.4236679189124,62.929388680181276,5.374882127240625,595.1116096555753,4.552574896860077,1047.0922262778179,21.650000000000002,67.27499999999999,4.126488062610805,0.3243096651733561
2025-12-28 00:00:00,0.0,1.655132686846884,0.22074286866717044,0.0,18.944315809454476,1.8758755555140545,22.354183187478892,0,6,True,False,17.612702371329227,85.55588988970058,97.1838365010482,1.7577532886407286,0.0,499.83393941125524,50.02767676479078,7.08935732713578,588.7215413729176,0.9972283631164583,229.3625235167854,21.808333333333334,68.35833333333333,13.298752114278464,0.9376262687578667
2025-12-28 01:00:00,0.0,0.21596748042008196,0.3277281202295079,0.0,16.593416718506013,0.5436956006495899,22.89787878812848,1,6,True,False,14.282371499782787,90.55977682514364,1.1660637386480084,0.5424137571277778,0.0,477.55499031871864,53.74083494688022,5.855494526743005,546.8748689753029,1.0034909324711598,230.8029144683668,21.84166666666667,72.7,3.183606613817924,0.2596445473045448
2025-12-28 02:00:00,0.0,0.3453539688129658,0.23158113720138573,0.0,18.73728769905147,0.5769351060143515,23.47481389414283,2,6,True,False,16.503573202961448,92.92470823037826,12.032576030314933,3.3417621729447315,0.0,501.0307868928958,49.828202184517366,5.198256003331139,592.8936828443555,0.9905260519676147,227.82099195255137,22.349999999999998,74.125,2.9990563783715896,0.28906225015250675
2025-12-28 03:00:00,0.0,0.0940431891502148,0.24557284927510337,0.0,18.530420941621525,0.3396160384253182,23.81442993256815,3,6,True,False,18.176779767308627,72.19051722124837,16.29357815406542,2.547969510511329,0.0,418.3952482698609,63.6007919550232,5.462861215505758,643.6820692232928,1.0592160657205352,243.61969511572315,22.583333333333332,76.04166666666667,1.8552752844773839,0.14209373671338763
2025-12-28 04:00:00,0.0,0.2407179834551937,0.27406426090459085,0.0,17.476616904676057,0.5147822443597846,24.329212176927935,4,6,True,False,17.670831813114003,84.67921757023979,13.35238852513178,2.413736143512934,0.0,483.5713010191327,52.738116496811216,5.086963192812146,686.4925233052076,0.9182298721461888,200.164911631574,23.318181818181817,75.94166666666666,2.618678329371452,0.24893391964661013
2025-12-28 05:00:00,0.0,0.20180216409329774,0.11054830102533175,0.0,21.641193500461203,0.3123504651186295,24.641562642046566,5,6,True,False,25.436873504574205,71.4250560935134,0.9984441778907147,1.3792943293551512,0.0,513.9365772033256,47.67723713277907,6.953842600512681,721.3451106944749,0.9867144782946716,226.9443300077745,23.599999999999998,75.64999999999999,2.1720359706318764,0.1605283289309352
2025-12-28 06:00:00,0.0,0.15086399019537788,0.32271135398433837,0.0,30.201381725225012,0.47357534417971625,25.115137986226284,6,6,True,True,25.130050967026285,66.73762761237495,22.647301237898063,3.117484315676537,0.7735269876210193,536.4509689643924,43.9248385059346,6.803194393700819,870.5946978718065,2.990272471604802,687.7626684691045,23.883333333333336,74.10833333333333,3.2218251265183815,0.2540499522628544
