timestamp,sensor_id,ldr_raw,ldr_lux,is_daylight,room_lights_on,current_a,current_adc,voltage_v,power_w,energy_kwh,indoor_temperature_c,indoor_humidity_pct,outdoor_temperature_c,data_quality
2025-12-27 09:29:00.303568,ESP32_NODE_001,807.0,789.615676082203,True,False,2.9787520254141704,571,230,685.1129658452592,0.05709274715377159,27.1,68.1,32.472902090764556,good
2025-12-27 09:34:00.303568,ESP32_NODE_001,860.0,840.8912440586931,True,False,3.582773034896239,583,230,824.037798026135,0.0686698165021779,25.5,72.1,28.208151144408575,good
2025-12-27 09:39:00.303568,ESP32_NODE_001,814.0,796.5918182506183,True,False,2.9652499451431256,571,230,682.0074873829188,0.0568339572819099,27.5,63.0,36.013075772354775,good
2025-12-27 09:44:00.303568,ESP32_NODE_001,827.0,809.3668135771959,True,False,3.166431442953189,575,230,728.2792318792335,0.06068993598993612,27.0,66.7,31.966232994175677,good
2025-12-27 09:49:00.303568,ESP32_NODE_001,802.0,784.4127948460447,True,False,2.8250284806668446,568,230,649.7565505533743,0.05414637921278118,25.6,67.6,27.60482654668671,good
2025-12-27 09:54:00.303568,ESP32_NODE_001,859.0,839.7485377352693,True,False,2.8218539125014197,568,230,649.0263998753265,0.05408553332294387,24.9,71.4,29.066876414204078,good
2025-12-27 09:59:00.303568,ESP32_NODE_001,881.0,861.3954117764587,True,False,3.7151089421412804,586,230,854.4750566924945,0.07120625472437453,26.6,66.2,31.307043235158343,good
2025-12-27 10:04:00.303568,ESP32_NODE_001,930.0,909.3134779248089,True,False,2.389840655091347,559,230,549.6633506710098,0.04580527922258415,25.6,66.5,28.841722955820227,good
2025-12-27 10:09:00.303568,ESP32_NODE_001,857.0,838.212940130369,True,False,1.569493681721717,543,230,360.9835467959949,0.030081962232999575,27.4,65.6,34.870638154706086,good
2025-12-27 10:14:00.303568,ESP32_NODE_001,890.0,870.4550578127275,True,False,1.8322838773358245,548,230,421.42529178723964,0.0351187743156033,27.7,64.2,32.791708490508064,good
2025-12-27 10:19:00.303568,ESP32_NODE_001,943.0,921.9420838071761,True,False,1.8675257250403776,549,230,429.53091675928687,0.0357942430632739,25.7,66.6,30.86152965059963,good
2025-12-27 10:24:00.303568,ESP32_NODE_001,867.0,848.2670998429248,True,False,2.206244724352216,556,230,507.43628660100967,0.04228635721675081,25.3,68.1,30.78394442098088,good
2025-12-27 10:29:00.303568,ESP32_NODE_001,950.0,929.507630203121,True,False,2.1663424256343617,555,230,498.2587578959032,0.041521563157991936,26.7,61.4,32.66289166163221,good
2025-12-27 10:34:00.303568,ESP32_NODE_001,946.0,925.4340831978336,True,False,2.1615582120755343,555,230,497.1583887773729,0.04142986573144774,25.6,69.7,30.521714932262654,good
2025-12-27 10:39:00.303568,ESP32_NODE_001,984.0,962.2136786696886,True,False,1.498980593875761,541,230,344.765536591425,0.028730461382618748,25.5,63.6,31.43410262636866,good
2025-12-27 10:44:00.303568,ESP32_NODE_001,979.0,957.8254893536741,True,False,1.93054348623363,550,230,444.0250018337349,0.037002083486144574,25.9,64.3,32.0220624157115,good
2025-12-27 10:49:00.303568,ESP32_NODE_001,952.0,931.4029139527302,True,False,1.822821355126576,548,230,419.2489116791125,0.034937409306592705,25.6,68.1,30.43171633047265,good
2025-12-27 10:54:00.303568,ESP32_NODE_001,998.0,976.3556986690949,True,False,2.402835929538506,560,230,552.6522637938564,0.04605435531615469,26.4,61.0,32.34307314763155,good
2025-12-27 10:59:00.303568,ESP32_NODE_001,975.0,953.8194747229201,True,False,1.681807953489987,545,230,386.815829302697,0.032234652441891415,26.8,66.5,31.50628492393951,good
2025-12-27 11:04:00.303568,ESP32_NODE_001,920.0,900.289371890538,True,False,1.8986867306785546,549,230,436.69794805606756,0.03639149567133896,25.6,66.9,29.077349631936865,good
2025-12-27 11:09:00.303568,ESP32_NODE_001,962.0,941.2489068507733,True,False,1.4092322138872277,540,230,324.1234091940624,0.027010284099505198,25.8,65.8,29.81803675917057,good
2025-12-27 11:14:00.303568,ESP32_NODE_001,993.0,971.3281589945148,True,False,2.07779572561641,553,230,477.8930168917743,0.03982441807431453,26.4,61.3,32.482984235931234,good
2025-12-27 11:19:00.303568,ESP32_NODE_001,956.0,934.5224135706821,True,False,1.6329134490909185,544,230,375.57009329091125,0.0312975077742426,26.1,64.3,30.239780144514636,good
2025-12-27 11:24:00.303568,ESP32_NODE_001,990.0,968.5239833083044,True,False,2.4778738450567293,561,230,569.9109843630478,0.04749258203025398,25.8,59.5,31.149842036143212,good
2025-12-27 11:29:00.303568,ESP32_NODE_001,1002.0,980.2370572712003,True,False,2.0665663434183434,553,230,475.31025898621897,0.03960918824885158,26.9,63.9,33.287393410881194,good
