timestamp,lighting_energy_kwh,appliance_energy_kwh,hvac_energy_kwh,occupancy_factor,outdoor_temperature,total_energy_kwh,cumulative_energy_kwh,hour,day_of_week,is_weekend,is_peak_hour
2025-12-27 10:00:00,0.03519345395271431,0.3906725575622148,1.4276199926729272,0.7,33.369355398387825,1.8534860041878563,1.8534860041878563,10,5,True,True
2025-12-27 11:00:00,0.04344501744030573,0.1187905665152257,1.0537443202160552,0.7,31.13931744812724,1.2159799041715866,3.069465908359443,11,5,True,False
2025-12-27 12:00:00,0.042279778317442125,0.8146387672761584,1.3145231268219182,0.7,32.87929863630152,2.1714416724155186,5.240907580774961,12,5,True,False
2025-12-27 13:00:00,0.04489455109981968,0.5551093275928499,1.354027997452054,0.7,32.88904490804075,1.9540318761447235,7.194939456919685,13,5,True,False
2025-12-27 14:00:00,0.04128673367468455,0.7910774428598564,0.5619657496780052,0.7,27.713882884054442,1.3943299262125461,8.589269383132232,14,5,True,False
2025-12-27 15:00:00,0.044352423653230055,0.09891009895347555,1.08953755491899,0.7,31.23860093340349,1.2328000775256958,9.822069460657927,15,5,True,False
2025-12-27 16:00:00,0.041016574950731036,0.254107773313153,0.9513380825811754,0.7,30.431616727096475,1.2464624308450594,11.068531891502985,16,5,True,False
2025-12-27 17:00:00,0.04053450843289899,0.2047727297417476,0.0,0.7,25.88969566114596,0.24530723817464659,11.313839129677632,17,5,True,False
2025-12-27 18:00:00,0.04373072718033467,1.3129874979283118,0.0,0.7,25.706804912272617,1.3567182251086465,12.670557354786279,18,5,True,True
2025-12-27 19:00:00,0.1755749117926282,1.4171574737702484,0.0,0.7,24.705549283737476,1.5927323855628766,14.263289740349155,19,5,True,True
2025-12-27 20:00:00,0.1299389681894138,1.3564355038075906,0.9187395441348074,0.7,18.161346116265584,2.4051140161318116,16.668403756480966,20,5,True,True
2025-12-27 21:00:00,0.1448475986655768,0.3775359708397799,0.8256841435723757,0.7,18.62155751526755,1.3480677130777323,18.0164714695587,21,5,True,True
2025-12-27 22:00:00,0.12593559290189055,0.2975479042955868,1.2706171195867033,0.7,15.598282124020614,1.6941006167841808,19.71057208634288,22,5,True,True
2025-12-27 23:00:00,0.13351440329471953,0.36746082319366885,0.26676031913357207,0.7,18.27536820382758,0.7677355456219606,20.47830763196484,23,5,True,False
2025-12-28 00:00:00,0.0,1.655132686846884,0.22074286866717044,0.0,18.944315809454476,1.8758755555140545,22.354183187478892,0,6,True,False
2025-12-28 01:00:00,0.0,0.21596748042008196,0.3277281202295079,0.0,16.593416718506013,0.5436956006495899,22.89787878812848,1,6,True,False
2025-12-28 02:00:00,0.0,0.3453539688129658,0.23158113720138573,0.0,18.73728769905147,0.5769351060143515,23.47481389414283,2,6,True,False
2025-12-28 03:00:00,0.0,0.0940431891502148,0.24557284927510337,0.0,18.530420941621525,0.3396160384253182,23.81442993256815,3,6,True,False
2025-12-28 04:00:00,0.0,0.2407179834551937,0.27406426090459085,0.0,17.476616904676057,0.5147822443597846,24.329212176927935,4,6,True,False
2025-12-28 05:00:00,0.0,0.20180216409329774,0.11054830102533175,0.0,21.641193500461203,0.3123504651186295,24.641562642046566,5,6,True,False
2025-12-28 06:00:00,0.0,0.15086399019537788,0.32271135398433837,0.0,30.201381725225012,0.47357534417971625,25.115137986226284,6,6,True,True
2025-12-28 07:00:00,0.03917894951995859,0.7364153171283535,0.4240784469781559,0.7,26.974143285947257,1.199672713626468,26.314810699852753,7,6,True,True
2025-12-28 08:00:00,0.04702268345520288,0.9615505738269672,0.8220778361375226,0.7,29.310632346423986,1.8306510934196925,28.145461793272446,8,6,True,True
2025-12-28 09:00:00,0.04000044284528911,0.9759447232781551,0.4892459837672399,0.7,27.228851367839738,1.505191149890684,29.65065294316313,9,6,True,True
2025-12-28 10:00:00,0.0404963708879036,0.28598532244720626,0.961287146485827,0.7,30.248953878908306,1.2877688398209368,30.93842178298407,10,6,True,True
2025-12-28 11:00:00,0.048574281541004315,0.21893498348608398,0.8541574572952336,0.7,30.185054528838073,1.1216667223223218,32.06008850530639,11,6,True,False
2025-12-28 12:00:00,0.04674019622222398,0.7652727591911135,1.4197177467075568,0.7,33.03135557495446,2.2317307021208945,34.29181920742728,12,6,True,False
2025-12-28 13:00:00,0.03780461353319989,0.7988263651804589,1.3789736884803188,0.7,33.477628435801016,2.2156046671939773,36.50742387462126,13,6,True,False
2025-12-28 14:00:00,0.04027745379356831,0.598716912538174,1.2333615092733516,0.7,31.9478976951168,1.872355875605094,38.379779750226355,14,6,True,False
2025-12-28 15:00:00,0.045417547991590757,0.102878808338236,0.539669276934773,0.7,27.388429203597248,0.6879656332645997,39.06774538349095,15,6,True,False
2025-12-28 16:00:00,0.04328964509145715,0.15474555055151978,0.0,0.7,24.96412976105798,0.19803519564297695,39.26578057913393,16,6,True,False
2025-12-28 17:00:00,0.04366147412280209,0.256750125760973,0.5132945346656818,0.7,27.048661222584876,0.8137061345494568,40.07948671368339,17,6,True,False
2025-12-28 18:00:00,0.04422244801804142,1.1904516923434731,0.0,0.7,23.243729876930775,1.2346741403615145,41.3141608540449,18,6,True,True
2025-12-28 19:00:00,0.12336752161106647,1.424563786322161,0.5972671641995468,0.7,19.93249851526251,2.1451984721327744,43.459359326177676,19,6,True,True
2025-12-28 20:00:00,0.1782617985034505,2.895972661040472,0.5520645964262056,0.7,20.685706082987057,3.6262990559701285,47.085658382147805,20,6,True,True
2025-12-28 21:00:00,0.1067031165046676,0.5077997184540792,1.225989097175141,0.7,16.04017675293715,1.840491932133888,48.92615031428169,21,6,True,True
2025-12-28 22:00:00,0.1385737122720444,0.28197245001121096,0.3936471864386277,0.7,21.040403373953776,0.8141933487218831,49.74034366300358,22,6,True,True
2025-12-28 23:00:00,0.14926248645260665,0.3307029822806857,0.34208753289203847,0.7,16.221759078933683,0.8220530016253308,50.562396664628906,23,6,True,False
2025-12-29 00:00:00,0.0,0.22491560900088148,0.3168106291002502,0.0,17.284347920982338,0.5417262381011316,51.10412290273004,0,0,False,False
2025-12-29 01:00:00,0.0,0.20667316162677993,0.2962825506305853,0.0,17.829457605515998,0.5029557122573652,51.60707861498741,1,0,False,False
2025-12-29 02:00:00,0.0,0.30253916146733,0.22177130142360452,0.0,18.826420358482938,0.5243104628909345,52.131389077878346,2,0,False,False
2025-12-29 03:00:00,0.0,0.09606567849578998,0.13408799811934663,0.0,21.032889123970435,0.2301536766151366,52.361542754493485,3,0,False,False
2025-12-29 04:00:00,0.0,0.1919199125291609,0.0,0.0,23.406559449318603,0.1919199125291609,52.55346266702264,4,0,False,False
2025-12-29 05:00:00,0.0,0.3040382014712201,0.0938574124120912,0.0,21.77949155115587,0.3978956138833113,52.95135828090596,5,0,False,False
2025-12-29 06:00:00,0.045399305299569655,0.13671678781149835,0.2220680479648168,0.8,29.072039855574964,0.4041841410758848,53.355542421981845,6,0,False,True
2025-12-29 07:00:00,0.04949404818063399,0.8004121621902145,0.42107137486747276,0.8,26.989482640568003,1.2709775852383212,54.626520007220165,7,0,False,True
2025-12-29 08:00:00,0.04597561316003113,2.434263248759107,0.5774198069958334,0.8,27.578166717889843,3.0576586689149714,57.68417867613513,8,0,False,True
2025-12-29 09:00:00,0.01765958401143051,2.5985442576068003,0.8933576287037871,0.3,29.74998616551007,3.509561470322018,61.19374014645715,9,0,False,True
2025-12-29 10:00:00,0.01969015772502146,0.24440435879388647,0.6516573828914813,0.3,28.511016971308624,0.9157518994103893,62.10949204586754,10,0,False,True
2025-12-29 11:00:00,0.01752628462619966,0.17601020276959708,1.187788218482448,0.3,31.914020589710475,1.3813247058782447,63.49081675174578,11,0,False,False
2025-12-29 12:00:00,0.020800142008786784,0.854485906590401,0.9468696258500245,0.3,30.278394976935274,1.8221556744492124,65.31297242619499,12,0,False,False
2025-12-29 13:00:00,0.01746664331738405,0.7277197466164852,1.5,0.3,34.6991470707242,2.245186389933869,67.55815881612885,13,0,False,False
2025-12-29 14:00:00,0.016606814717378668,0.6597661747118068,1.3279513731947579,0.3,32.72862065186338,2.0043243626239433,69.5624831787528,14,0,False,False
2025-12-29 15:00:00,0.015901412825497337,0.19738757872176646,0.4741976482042026,0.3,27.49578147698213,0.6874866397514664,70.24996981850427,15,0,False,False
2025-12-29 16:00:00,0.0166485295225774,0.24326778658214768,0.0,0.3,25.641286890610257,0.2599163161047251,70.50988613460899,16,0,False,False
2025-12-29 17:00:00,0.01945859420430145,1.857984839225731,0.0,0.3,25.684076422037418,1.8774434334300325,72.38732956803902,17,0,False,False
2025-12-29 18:00:00,0.05645362343690134,1.2332437980971145,0.0,0.9,22.071063684890035,1.2896974215340158,73.67702698957304,18,0,False,True
