timestamp,hour,days_since_cleaning,solar_irradiance,temperature_c,ldr_raw,ldr_lux,expected_power_kw,actual_power_kw,power_loss_kw,efficiency_ratio,dust_percentage,revenue_loss_per_hour,needs_cleaning,cumulative_power_loss_kwh,cumulative_revenue_loss
2025-12-27 10:48:43.963758,10,2.919570850652036,0.8356489068748991,26.789360842027772,854,835.6489068748991,2.2360658032350167,2.055531715219659,0.18053408801535786,0.9192626228824881,10.561721941524068,1.0832045280921472,False,0.015044507334613155,0.09026704400767893
2025-12-27 10:53:43.963758,10,0.0,0.8748093413118913,27.12979032092857,894,874.8093413118912,2.336832555227023,2.318858340693977,0.017974214533045707,0.992308300184863,0.0,0.10784528719827424,False,0.016542358545700298,0.09925415127420179
2025-12-27 10:58:43.963758,10,0.9274234591078101,0.8218686051103123,27.145551007113685,840,821.8686051103124,2.1952398601168146,2.0599957412946095,0.1352441188222051,0.9383920995243734,7.208918116179147,0.8114647129332306,False,0.027812701780884054,0.16687621068530434
2025-12-27 11:03:43.963758,11,2.6886848037167694,0.9538787027010099,32.47232347270632,975,953.87870270101,2.6169847170584974,2.5077778900368024,0.10920682702169504,0.9582699790679542,4.113660492923227,0.6552409621301702,False,0.03691327069935864,0.22147962419615183
2025-12-27 11:08:43.963758,11,0.0,0.99929035360139,33.61879735137746,1022,999.2903536013899,2.725246802760468,2.6305952439479845,0.09465155881248366,0.9652686286186598,6.213378198389361,0.567909352874902,False,0.044800900600398944,0.2688054036023937
2025-12-27 11:13:43.963758,11,1.98753489156731,0.9892380135106625,29.675201793092548,1011,989.2380135106625,2.753423693987903,2.753356394957737,6.729903016600147e-05,0.9999755580551177,0.0,0.00040379418099600883,False,0.04480650885291278,0.2688390531174767
2025-12-27 11:18:43.963758,11,3.4609918008136398,0.9483151151538967,32.19981591456998,970,948.3151151538966,2.6054034350105053,2.5028488164369613,0.10255461857354398,0.9606377203639749,3.856511792324471,0.6153277114412639,False,0.053352727067374775,0.3201163624042487
2025-12-27 11:23:43.963758,11,0.36626956727444554,0.9500264504388054,33.3082087326094,971,950.0264504388055,2.5950998765132205,2.416934964754162,0.1781649117590587,0.9313456436218396,9.293789368356755,1.0689894705543521,False,0.06819980304729634,0.409198818283778
2025-12-27 11:28:43.963758,11,0.6594609234332316,0.8875972884192752,30.67879209201599,908,887.5972884192752,2.4578254254061584,2.304513627063712,0.15331179834244635,0.9376229911377406,9.524630278536758,0.9198707900546781,False,0.0809757862425002,0.4858547174550012
2025-12-27 11:33:43.963758,11,3.1395824480276353,0.8825841331267638,31.900540148745144,902,882.5841331267637,2.4285779011659416,2.3144169856153414,0.11416091555060026,0.9529926894682718,7.0965138281958415,0.6849654933036016,False,0.09048919587171689,0.5429351752303013
